K,accuracy,arrival_auxiliary_weight,arrival_condition,balanced_accuracy,base_arrival_lambda,checkpoint_selection,collision_rate,complete,condition,correct_target_time_rate,delay_learning_rate,delay_tying,encoding,exact_interface_completion,exact_target_spike_train_matches,exact_truth_table_completion,final_delay_fraction_within_tolerance,final_delay_max_error_steps,final_delay_max_steps,final_delay_mean_steps,final_delay_min_steps,fixed_delay_steps,full_batch_updates,gradient_clipping_flag,granularity,hidden_active_pattern_count,hidden_neurons,independent_delay_parameters,initial_delay_mean_steps,initial_raw,initial_task_arrival_gradient_conflict_fraction,initial_task_gradient_mean_abs,initial_task_gradient_norm,initial_total_gradient_correct_coordinate_fraction,initial_total_gradient_mean_abs,initial_total_gradient_nonzero_coordinate_fraction,initial_total_gradient_norm,initial_unweighted_arrival_gradient_mean_abs,initial_unweighted_arrival_gradient_norm,initial_weighted_arrival_gradient_mean_abs,initial_weighted_arrival_gradient_norm,input_events_per_trial,interface_pass,learned_delay,learned_delay_pass,mean_output_spikes_per_trial,minimum_clip_coefficient,normalization_factor,operation,protocol_id,seed,selection_role,silent_rate,stage,target_delay_steps,target_output_step,test_split_opened,weight_learning_rate
1,1.0,0.16,per_hidden_dimension_matched,1.0,0.01,final_only,0.0,True,per_hidden_dimension_matched,1.0,0.01,post_neuron,consecutive_microburst,True,4,True,1.0,0.00020360946655273438,3.999965190887451,3.99992299079895,3.9997963905334473,,500,False,per_hidden_neuron,4,16,16,0.953623354434967,-2.0,0.4375,0.002284984116158739,0.016463171658837834,1.0,0.026529212133027613,1.0,0.10732030368129104,0.1599249690771103,0.6396998763084412,0.025587995052337647,0.10235198020935059,4,True,True,True,1.0,1.0,16.0,XOR,xor_delay_granularity_rescue_microburst_v1,2333,primary_selected_recipe,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.16,per_hidden_dimension_matched,1.0,0.01,final_only,0.0,True,per_hidden_dimension_matched,1.0,0.01,post_neuron,consecutive_microburst,True,4,True,1.0,0.0002765655517578125,3.9999732971191406,3.999931573867798,3.999723434448242,,500,False,per_hidden_neuron,4,16,16,0.953623354434967,-2.0,0.1875,0.002018662608406885,0.01287735889449008,1.0,0.026971432263962924,1.0,0.10851052917610611,0.1599249690771103,0.6396998763084412,0.025587995052337647,0.10235198020935059,4,True,True,True,1.0,1.0,16.0,XOR,xor_delay_granularity_rescue_microburst_v1,2351,primary_selected_recipe,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.16,per_hidden_dimension_matched,1.0,0.01,final_only,0.0,True,per_hidden_dimension_matched,1.0,0.01,post_neuron,consecutive_microburst,True,4,True,1.0,0.00012874603271484375,3.999979019165039,3.999950885772705,3.999871253967285,,500,False,per_hidden_neuron,4,16,16,0.953623354434967,-2.0,0.4375,0.00157109043800574,0.011626689456680741,1.0,0.025913712102919817,1.0,0.10429674083343556,0.1599249690771103,0.6396998763084412,0.025587995052337647,0.10235198020935059,4,True,True,True,1.0,1.0,16.0,XOR,xor_delay_granularity_rescue_microburst_v1,2371,primary_selected_recipe,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.16,per_hidden_dimension_matched,1.0,0.01,final_only,0.0,True,per_hidden_dimension_matched,1.0,0.01,post_neuron,consecutive_microburst,True,4,True,1.0,0.00014495849609375,3.9999685287475586,3.999941110610962,3.9998550415039062,,500,False,per_hidden_neuron,4,16,16,0.953623354434967,-2.0,0.125,0.0014628710805482115,0.007495600004607085,1.0,0.02690870384685695,1.0,0.10776608709213722,0.1599249690771103,0.6396998763084412,0.025587995052337647,0.10235198020935059,4,True,True,True,1.0,1.0,16.0,XOR,xor_delay_granularity_rescue_microburst_v1,2389,primary_selected_recipe,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.16,per_hidden_dimension_matched,1.0,0.01,final_only,0.0,True,per_hidden_dimension_matched,1.0,0.01,post_neuron,consecutive_microburst,True,4,True,1.0,9.5367431640625e-05,3.999966621398926,3.9999475479125977,3.9999046325683594,,500,False,per_hidden_neuron,4,16,16,0.953623354434967,-2.0,0.375,0.0017517034202683135,0.009265758477208504,1.0,0.026797362719662488,1.0,0.10748037899342269,0.1599249690771103,0.6396998763084412,0.025587995052337647,0.10235198020935059,4,True,True,True,1.0,1.0,16.0,XOR,xor_delay_granularity_rescue_microburst_v1,2411,primary_selected_recipe,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.16,per_hidden_dimension_matched,1.0,0.01,final_only,0.0,True,per_hidden_dimension_matched,1.0,0.01,post_neuron,consecutive_microburst,True,4,True,1.0,6.580352783203125e-05,4.000065803527832,4.000039100646973,4.00001335144043,,500,False,per_hidden_neuron,4,16,16,7.0463762283325195,2.0,0.5625,0.0006841337951755122,0.005035146712861278,1.0,0.025368649512529373,1.0,0.10159565396335177,0.15992498397827148,0.6396999359130859,0.025587997436523437,0.10235198974609375,4,True,True,True,1.0,1.0,16.0,XOR,xor_delay_granularity_rescue_microburst_v1,2333,primary_selected_recipe,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.16,per_hidden_dimension_matched,1.0,0.01,final_only,0.0,True,per_hidden_dimension_matched,1.0,0.01,post_neuron,consecutive_microburst,True,4,True,1.0,3.7670135498046875e-05,4.000037670135498,4.000032424926758,4.0000200271606445,,500,False,per_hidden_neuron,4,16,16,7.0463762283325195,2.0,0.6875,0.0009410210182068113,0.006257136600723153,1.0,0.024980654940009117,1.0,0.10008885954064832,0.15992498397827148,0.6396999359130859,0.025587997436523437,0.10235198974609375,4,True,True,True,1.0,1.0,16.0,XOR,xor_delay_granularity_rescue_microburst_v1,2351,primary_selected_recipe,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.16,per_hidden_dimension_matched,1.0,0.01,final_only,0.0,True,per_hidden_dimension_matched,1.0,0.01,post_neuron,consecutive_microburst,True,4,True,1.0,0.00034332275390625,4.000343322753906,4.000046253204346,3.9999122619628906,,500,False,per_hidden_neuron,4,16,16,7.0463762283325195,2.0,0.4375,0.00048607997197969155,0.004205978801842455,1.0,0.025493131368421018,1.0,0.10205852346430264,0.15992498397827148,0.6396999359130859,0.025587997436523437,0.10235198974609375,4,True,True,True,1.0,1.0,16.0,XOR,xor_delay_granularity_rescue_microburst_v1,2371,primary_selected_recipe,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.16,per_hidden_dimension_matched,1.0,0.01,final_only,0.0,True,per_hidden_dimension_matched,1.0,0.01,post_neuron,consecutive_microburst,True,4,True,1.0,5.054473876953125e-05,4.0000505447387695,4.000036239624023,4.000025272369385,,500,False,per_hidden_neuron,4,16,16,7.0463762283325195,2.0,0.6875,0.0006533045411742933,0.003761345878545347,1.0,0.02503697050269693,1.0,0.10019425057891086,0.15992498397827148,0.6396999359130859,0.025587997436523437,0.10235198974609375,4,True,True,True,1.0,1.0,16.0,XOR,xor_delay_granularity_rescue_microburst_v1,2389,primary_selected_recipe,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.16,per_hidden_dimension_matched,1.0,0.01,final_only,0.0,True,per_hidden_dimension_matched,1.0,0.01,post_neuron,consecutive_microburst,True,4,True,1.0,6.532669067382812e-05,4.000065326690674,4.000039100646973,4.000028133392334,,500,False,per_hidden_neuron,4,16,16,7.0463762283325195,2.0,0.6875,0.0007525820456066867,0.0047997075314029185,1.0,0.024981722235679626,1.0,0.10001269501994908,0.15992498397827148,0.6396999359130859,0.025587997436523437,0.10235198974609375,4,True,True,True,1.0,1.0,16.0,XOR,xor_delay_granularity_rescue_microburst_v1,2411,primary_selected_recipe,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.64,per_synapse_dimension_matched,1.0,0.01,final_only,0.0,True,per_synapse_dimension_matched,1.0,0.01,pair,consecutive_microburst,True,4,True,1.0,0.00016498565673828125,3.999972343444824,3.99995756149292,3.9998350143432617,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.40625,0.000806175801582043,0.013334255747859278,1.0,0.025823306030360982,1.0,0.2070077763240805,0.03998124226927757,0.3198499381542206,0.025587995052337647,0.20470396041870118,4,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_microburst_v1,2333,secondary_complexity_control,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.64,per_synapse_dimension_matched,1.0,0.01,final_only,0.0,True,per_synapse_dimension_matched,1.0,0.01,pair,consecutive_microburst,True,4,True,1.0,0.00016498565673828125,3.99997615814209,3.9999592304229736,3.9998350143432617,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.359375,0.0006272152994828417,0.011656351848421953,1.0,0.025933860859367996,1.0,0.20777965237622667,0.03998124226927757,0.3198499381542206,0.025587995052337647,0.20470396041870118,4,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_microburst_v1,2351,secondary_complexity_control,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.64,per_synapse_dimension_matched,1.0,0.01,final_only,0.0,True,per_synapse_dimension_matched,1.0,0.01,pair,consecutive_microburst,True,4,True,1.0,7.343292236328125e-05,3.9999818801879883,3.999962091445923,3.9999265670776367,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.46875,0.00065529325178737,0.009004411166203843,1.0,0.02566943093552254,1.0,0.20555173290216203,0.03998124226927757,0.3198499381542206,0.025587995052337647,0.20470396041870118,4,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_microburst_v1,2371,secondary_complexity_control,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.64,per_synapse_dimension_matched,1.0,0.01,final_only,0.0,True,per_synapse_dimension_matched,1.0,0.01,pair,consecutive_microburst,True,4,True,1.0,7.82012939453125e-05,3.9999732971191406,3.999959945678711,3.9999217987060547,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.359375,0.0006678069964110023,0.008704511570179672,1.0,0.02591817907523364,1.0,0.20751125258614064,0.03998124226927757,0.3198499381542206,0.025587995052337647,0.20470396041870118,4,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_microburst_v1,2389,secondary_complexity_control,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.64,per_synapse_dimension_matched,1.0,0.01,final_only,0.0,True,per_synapse_dimension_matched,1.0,0.01,pair,consecutive_microburst,True,4,True,1.0,0.00010347366333007812,3.9999732971191406,3.9999613761901855,3.99989652633667,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.4375,0.0009322496203978403,0.011262214151010185,1.0,0.02589034370612353,1.0,0.20741461055034272,0.03998124226927757,0.3198499381542206,0.025587995052337647,0.20470396041870118,4,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_microburst_v1,2411,secondary_complexity_control,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.64,per_synapse_dimension_matched,1.0,0.01,final_only,0.0,True,per_synapse_dimension_matched,1.0,0.01,pair,consecutive_microburst,True,4,True,1.0,5.3882598876953125e-05,4.000053882598877,4.000034809112549,4.000016212463379,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.609375,0.00023786111323609305,0.0039014019624820074,1.0,0.02553316272678785,1.0,0.2043020851708852,0.03998124599456787,0.31984996795654297,0.025587997436523437,0.2047039794921875,4,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_microburst_v1,2333,secondary_complexity_control,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.64,per_synapse_dimension_matched,1.0,0.01,final_only,0.0,True,per_synapse_dimension_matched,1.0,0.01,pair,consecutive_microburst,True,4,True,1.0,4.5299530029296875e-05,4.000045299530029,4.000033855438232,4.000023365020752,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.546875,0.0002801785623396391,0.005912965732181298,1.0,0.025436163938138634,1.0,0.20357157854906485,0.03998124599456787,0.31984996795654297,0.025587997436523437,0.2047039794921875,4,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_microburst_v1,2351,secondary_complexity_control,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.64,per_synapse_dimension_matched,1.0,0.01,final_only,0.0,True,per_synapse_dimension_matched,1.0,0.01,pair,consecutive_microburst,True,4,True,1.0,0.00015974044799804688,4.000159740447998,4.000034332275391,3.9999618530273438,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.46875,0.00022556187389088933,0.003809543175585808,1.0,0.02556428298703395,1.0,0.20454965352275722,0.03998124599456787,0.31984996795654297,0.025587997436523437,0.2047039794921875,4,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_microburst_v1,2371,secondary_complexity_control,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.64,per_synapse_dimension_matched,1.0,0.01,final_only,0.0,True,per_synapse_dimension_matched,1.0,0.01,pair,consecutive_microburst,True,4,True,1.0,5.340576171875e-05,4.000053405761719,4.000035285949707,4.000021457672119,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.578125,0.0003080376628528114,0.004313823431032174,1.0,0.025450242683291435,1.0,0.20364465399347847,0.03998124599456787,0.31984996795654297,0.025587997436523437,0.2047039794921875,4,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_microburst_v1,2389,secondary_complexity_control,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.64,per_synapse_dimension_matched,1.0,0.01,final_only,0.0,True,per_synapse_dimension_matched,1.0,0.01,pair,consecutive_microburst,True,4,True,1.0,5.7697296142578125e-05,4.000057697296143,4.000035285949707,4.000025272369385,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.59375,0.0003941408677938796,0.005226813036197873,1.0,0.02543643076205626,1.0,0.2035549506045948,0.03998124599456787,0.31984996795654297,0.025587997436523437,0.2047039794921875,4,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_microburst_v1,2411,secondary_complexity_control,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.0,per_hidden_task_only,1.0,0.01,final_only,0.0,True,per_hidden_task_only,0.0,0.01,post_neuron,consecutive_microburst,False,0,True,0.0,3.6390085220336914,3.0382587909698486,1.8173041343688965,0.3609914481639862,,500,False,per_hidden_neuron,4,16,16,0.953623354434967,-2.0,0.4375,0.002284984116158739,0.016463171658837834,0.5625,0.002284984116158739,1.0,0.016463171658837834,0.1599249690771103,0.6396998763084412,0.0,0.0,4,False,True,False,0.75,1.0,0.0,XOR,xor_delay_granularity_rescue_microburst_v1,2333,diagnostic_not_required_to_pass,0.25,stage_b1_learned,4.0,15,False,0.01
1,0.75,0.0,per_hidden_task_only,0.75,0.01,final_only,0.0,True,per_hidden_task_only,0.0,0.01,post_neuron,consecutive_microburst,False,0,False,0.0,3.565460205078125,3.069293260574341,1.8976913690567017,0.43453970551490784,,500,False,per_hidden_neuron,4,16,16,0.953623354434967,-2.0,0.1875,0.002018662608406885,0.01287735889449008,0.8125,0.002018662608406885,1.0,0.01287735889449008,0.1599249690771103,0.6396998763084412,0.0,0.0,4,False,True,False,0.5,1.0,0.0,XOR,xor_delay_granularity_rescue_microburst_v1,2351,diagnostic_not_required_to_pass,0.5,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.0,per_hidden_task_only,1.0,0.01,final_only,0.0,True,per_hidden_task_only,0.0,0.01,post_neuron,consecutive_microburst,False,0,True,0.0,3.2270188331604004,3.047264814376831,1.841515064239502,0.7729812860488892,,500,False,per_hidden_neuron,4,16,16,0.953623354434967,-2.0,0.4375,0.00157109043800574,0.011626689456680741,0.5625,0.00157109043800574,1.0,0.011626689456680741,0.1599249690771103,0.6396998763084412,0.0,0.0,4,False,True,False,1.0,1.0,0.0,XOR,xor_delay_granularity_rescue_microburst_v1,2371,diagnostic_not_required_to_pass,0.0,stage_b1_learned,4.0,15,False,0.01
1,0.75,0.0,per_hidden_task_only,0.75,0.01,final_only,0.0,True,per_hidden_task_only,0.0,0.01,post_neuron,consecutive_microburst,False,0,False,0.0,3.15073823928833,3.536205530166626,2.2943196296691895,0.8492618203163147,,500,False,per_hidden_neuron,4,16,16,0.953623354434967,-2.0,0.125,0.0014628710805482115,0.007495600004607085,0.875,0.0014628710805482115,1.0,0.007495600004607085,0.1599249690771103,0.6396998763084412,0.0,0.0,4,False,True,False,0.5,1.0,0.0,XOR,xor_delay_granularity_rescue_microburst_v1,2389,diagnostic_not_required_to_pass,0.5,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.0,per_hidden_task_only,1.0,0.01,final_only,0.0,True,per_hidden_task_only,0.0,0.01,post_neuron,consecutive_microburst,False,0,True,0.0,3.3891587257385254,3.0950088500976562,1.9630560874938965,0.6108411550521851,,500,False,per_hidden_neuron,4,16,16,0.953623354434967,-2.0,0.375,0.0017517034202683135,0.009265758477208504,0.625,0.0017517034202683135,1.0,0.009265758477208504,0.1599249690771103,0.6396998763084412,0.0,0.0,4,False,True,False,1.0,1.0,0.0,XOR,xor_delay_granularity_rescue_microburst_v1,2411,diagnostic_not_required_to_pass,0.0,stage_b1_learned,4.0,15,False,0.01
1,1.0,0.0,per_hidden_task_only,1.0,0.01,final_only,0.0,True,per_hidden_task_only,1.0,0.01,post_neuron,consecutive_microburst,False,3,True,0.0,3.476569175720215,7.476569175720215,5.667794227600098,2.039421319961548,,500,False,per_hidden_neuron,4,16,16,7.0463762283325195,2.0,0.5625,0.0006841337951755122,0.005035146712861278,0.4375,0.0006841337951755122,1.0,0.005035146712861278,0.15992498397827148,0.6396999359130859,0.0,0.0,4,False,True,False,1.25,1.0,0.0,XOR,xor_delay_granularity_rescue_microburst_v1,2333,diagnostic_not_required_to_pass,0.0,stage_b1_learned,4.0,15,False,0.01
1,0.75,0.0,per_hidden_task_only,0.75,0.01,final_only,0.0,True,per_hidden_task_only,0.0,0.01,post_neuron,consecutive_microburst,False,0,False,0.0,3.6122820377349854,7.295795440673828,4.843938827514648,0.3877178728580475,,500,False,per_hidden_neuron,4,16,16,7.0463762283325195,2.0,0.6875,0.0009410210182068113,0.006257136600723153,0.3125,0.0009410210182068113,1.0,0.006257136600723153,0.15992498397827148,0.6396999359130859,0.0,0.0,4,False,True,False,0.25,1.0,0.0,XOR,xor_delay_granularity_rescue_microburst_v1,2351,diagnostic_not_required_to_pass,0.75,stage_b1_learned,4.0,15,False,0.01
1,0.75,0.0,per_hidden_task_only,0.75,0.01,final_only,0.75,True,per_hidden_task_only,0.75,0.01,post_neuron,consecutive_microburst,False,0,False,0.0,3.2644858360290527,7.264485836029053,6.137772083282471,1.26181161403656,,500,False,per_hidden_neuron,4,16,16,7.0463762283325195,2.0,0.4375,0.00048607997197969155,0.004205978801842455,0.5625,0.00048607997197969155,1.0,0.004205978801842455,0.15992498397827148,0.6396999359130859,0.0,0.0,4,False,True,False,1.75,1.0,0.0,XOR,xor_delay_granularity_rescue_microburst_v1,2371,diagnostic_not_required_to_pass,0.0,stage_b1_learned,4.0,15,False,0.01
1,0.75,0.0,per_hidden_task_only,0.75,0.01,final_only,0.0,True,per_hidden_task_only,0.0,0.01,post_neuron,consecutive_microburst,False,0,False,0.0,3.447063446044922,7.447063446044922,5.873668193817139,1.1497923135757446,,500,False,per_hidden_neuron,4,16,16,7.0463762283325195,2.0,0.6875,0.0006533045411742933,0.003761345878545347,0.3125,0.0006533045411742933,1.0,0.003761345878545347,0.15992498397827148,0.6396999359130859,0.0,0.0,4,False,True,False,0.5,1.0,0.0,XOR,xor_delay_granularity_rescue_microburst_v1,2389,diagnostic_not_required_to_pass,0.5,stage_b1_learned,4.0,15,False,0.01
1,0.5,0.0,per_hidden_task_only,0.5,0.01,final_only,0.0,True,per_hidden_task_only,0.0,0.01,post_neuron,consecutive_microburst,False,0,False,0.0,3.36055326461792,7.36055326461792,5.633567810058594,1.5955042839050293,,500,False,per_hidden_neuron,4,16,16,7.0463762283325195,2.0,0.6875,0.0007525820456066867,0.0047997075314029185,0.3125,0.0007525820456066867,1.0,0.0047997075314029185,0.15992498397827148,0.6396999359130859,0.0,0.0,4,False,True,False,0.25,1.0,0.0,XOR,xor_delay_granularity_rescue_microburst_v1,2411,diagnostic_not_required_to_pass,0.75,stage_b1_learned,4.0,15,False,0.01
